Species,Accession,PopID1,PopID2,AccID,Population,Seedbox,Position,generation,Quantity_ml,Quantity_seeds,critical,Temp_box,Temp_box_pos
Ath,VILLE-A-03,VILLE,A,3,VILLE-A,6,60,2,1.8,NA,FALSE,Temp2,10
Ath,VILLE-A-04,VILLE,A,4,VILLE-A,6,61,2,2,NA,FALSE,NA,NA
Ath,VILLE-A-05,VILLE,A,5,VILLE-A,6,62,1,1.5,NA,FALSE,NA,NA
Ath,VILLE-A-06,VILLE,A,6,VILLE-A,6,63,2,2,NA,FALSE,NA,NA
Ath,VILLE-A-07,VILLE,A,7,VILLE-A,6,64,2,2,NA,FALSE,NA,NA
Ath,VILLE-A-08,VILLE,A,8,VILLE-A,6,65,2,2,NA,FALSE,NA,NA
Ath,VILLE-A-09,VILLE,A,9,VILLE-A,6,66,2,1.9,NA,FALSE,Temp2,11
Ath,VILLE-A-10,VILLE,A,10,VILLE-A,6,67,2,2,NA,FALSE,NA,NA
Ath,VILLE-B-01,VILLE,B,1,VILLE-B,6,68,1,1.8,NA,FALSE,NA,NA
Ath,VILLE-B-02,VILLE,B,2,VILLE-B,6,69,1,0.7,NA,FALSE,NA,NA
Ath,VILLE-B-03,VILLE,B,3,VILLE-B,6,70,1,1.8,NA,FALSE,NA,NA
Ath,VILLE-B-04,VILLE,B,4,VILLE-B,6,71,1,1.8,NA,FALSE,NA,NA
Ath,VILLE-B-05,VILLE,B,5,VILLE-B,6,72,1,1.6,NA,FALSE,Temp2,12
Ath,VILLE-B-06,VILLE,B,6,VILLE-B,6,73,1,0.8,NA,FALSE,NA,NA
Ath,VILLE-B-07,VILLE,B,7,VILLE-B,6,74,1,1.2,NA,FALSE,NA,NA
Ath,VILLE-B-09,VILLE,B,9,VILLE-B,6,75,1,1.6,NA,FALSE,Temp2,13
Ath,VILLE-B-10,VILLE,B,10,VILLE-B,6,76,1,0.5,NA,FALSE,NA,NA
Ath,VILLE-B-11,VILLE,B,11,VILLE-B,6,77,1,1,NA,FALSE,NA,NA
Ath,VILLE-C-02,VILLE,C,2,VILLE-C,6,78,2,2,NA,FALSE,NA,NA
Ath,VILLE-C-05,VILLE,C,5,VILLE-C,6,79,2,2,NA,FALSE,NA,NA
Ath,VILLE-C-06,VILLE,C,6,VILLE-C,6,80,2,2,NA,FALSE,NA,NA
Ath,VILLE-C-08,VILLE,C,8,VILLE-C,6,81,2,1.8,NA,FALSE,Temp2,14
Ath,VILLE-C-09,VILLE,C,9,VILLE-C,6,82,2,2,NA,FALSE,NA,NA
Ath,VILLE-C-10,VILLE,C,10,VILLE-C,6,83,2,2,NA,FALSE,NA,NA
Ath,VILLE-C-12,VILLE,C,12,VILLE-C,6,85,2,2,NA,FALSE,NA,NA
Ath,VILLE-C-13,VILLE,C,13,VILLE-C,6,86,2,2,NA,FALSE,Temp2,15
Ath,VILLEM-A-01,VILLEM,A,1,VILLEM-A,6,91,1,2,NA,FALSE,NA,NA
Ath,VILLEM-A-02,VILLEM,A,2,VILLEM-A,6,92,1,1.7,NA,FALSE,NA,NA
Ath,VILLEM-A-03,VILLEM,A,3,VILLEM-A,6,93,1,1.8,NA,FALSE,NA,NA
Ath,VILLEM-A-04,VILLEM,A,4,VILLEM-A,6,94,1,1.6,NA,FALSE,NA,NA
Ath,VILLEM-A-05,VILLEM,A,5,VILLEM-A,6,95,1,1.9,NA,FALSE,NA,NA
Ath,VILLEM-A-06,VILLEM,A,6,VILLEM-A,6,96,1,0.8,NA,FALSE,NA,NA
Ath,VILLEM-A-07,VILLEM,A,7,VILLEM-A,6,97,1,2,NA,FALSE,NA,NA
Ath,VILLEM-A-08,VILLEM,A,8,VILLEM-A,6,98,1,2,NA,FALSE,NA,NA
Ath,VILLEM-A-09,VILLEM,A,9,VILLEM-A,6,99,1,1.5,NA,FALSE,NA,NA
Ath,VILLEM-A-10,VILLEM,A,10,VILLEM-A,6,100,1,0.6,NA,FALSE,NA,NA
Ath,CIER-A-15,CIER,A,15,CIER-A,7,1,1,0.8,NA,FALSE,NA,NA
Ath,AUZE-A-06,AUZE,A,6,AUZE-A,7,2,1,0.5,NA,FALSE,NA,NA
Ath,CARL-A-01,CARL,A,1,CARL-A,7,3,1,0.9,NA,FALSE,NA,NA
Ath,CIER-A-02,CIER,A,2,CIER-A,7,4,1,1.6,NA,FALSE,NA,NA
Ath,CIER-A-03,CIER,A,3,CIER-A,7,5,1,1.1,NA,FALSE,NA,NA
Ath,ESPE-B-02,ESPE,B,2,ESPE-B,7,6,1,0.4,NA,FALSE,NA,NA
Ath,ESPE-B-10,ESPE,B,10,ESPE-B,7,7,1,1.8,NA,FALSE,NA,NA
Ath,CAST-A-11,CAST,A,11,CAST-A,7,8,1,1.5,NA,FALSE,NA,NA
Ath,BROU-A-04,BROU,A,4,BROU-A,7,9,1,1.4,NA,FALSE,NA,NA
Ath,GAIL-B-07,GAIL,B,7,GAIL-B,7,10,1,0.7,NA,FALSE,NA,NA
Ath,LABA-A-07,LABA,A,7,LABA-A,7,11,1,0.6,NA,FALSE,NA,NA
Ath,LANT-D-03,LANT,D,3,LANT-D,7,12,1,0.7,NA,FALSE,NA,NA
Ath,LANT-D-03,LANT,D,3,LANT-D,7,13,1,1.7,NA,FALSE,NA,NA
Ath,LANT-D-03,LANT,D,3,LANT-D,7,14,1,0.7,NA,FALSE,NA,NA
Ath,LECT-B-09,LECT,B,9,LECT-B,7,15,1,0.9,NA,FALSE,NA,NA
Ath,LECT-B-10,LECT,B,10,LECT-B,7,16,1,0.8,NA,FALSE,NA,NA
Ath,MART-A-01,MART,A,1,MART-A,7,17,1,1.6,NA,FALSE,NA,NA
Ath,MART-A-02,MART,A,2,MART-A,7,18,1,1.7,NA,FALSE,NA,NA
Ath,MART-A-04,MART,A,4,MART-A,7,19,1,1.3,NA,FALSE,NA,NA
Ath,MART-A-05,MART,A,5,MART-A,7,20,1,1.7,NA,FALSE,NA,NA
Ath,MART-A-09,MART,A,9,MART-A,7,21,1,1.7,NA,FALSE,NA,NA
Ath,MASS-A-02,MASS,A,2,MASS-A,7,22,1,1.5,NA,FALSE,NA,NA
Ath,MASS-A-06,MASS,A,6,MASS-A,7,23,1,1.1,NA,FALSE,NA,NA
Ath,MONB-A-06,MONB,A,6,MONB-A,7,24,1,2,NA,FALSE,NA,NA
Ath,NAZA-A-03,NAZA,A,3,NAZA-A,7,25,1,1.9,NA,FALSE,NA,NA
Ath,NAZA-A-03,NAZA,A,3,NAZA-A,7,26,1,1.5,NA,FALSE,NA,NA
Ath,NAZA-A-09,NAZA,A,9,NAZA-A,7,27,1,0.3,NA,FALSE,NA,NA
Ath,NAZA-A-10,NAZA,A,10,NAZA-A,7,28,1,0.5,NA,FALSE,NA,NA
Ath,SALE-A-02,SALE,A,2,SALE-A,7,29,1,1.5,NA,FALSE,NA,NA
Ath,SALE-A-03,SALE,A,3,SALE-A,7,30,1,1.2,NA,FALSE,NA,NA
Ath,SAUB-B-06,SAUB,B,6,SAUB-B,7,31,1,1,NA,FALSE,NA,NA
Ath,SIMO-A-10,SIMO,A,10,SIMO-A,7,32,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-10,SIMO,A,10,SIMO-A,7,33,1,1.1,NA,FALSE,NA,NA
Ath,VICT-B-01,VICT,B,1,VICT-B,7,34,1,1.2,NA,FALSE,NA,NA
Ath,VIEL-A-01,VIEL,A,1,VIEL-A,7,35,1,1.6,NA,FALSE,NA,NA
Ath,VIEL-A-05,VIEL,A,5,VIEL-A,7,36,1,1.9,NA,FALSE,NA,NA
Ath,VIEL-A-08,VIEL,A,8,VIEL-A,7,37,1,1.1,NA,FALSE,NA,NA
Ath,VILLE-B-02,VILLE,B,2,VILLE-B,7,38,1,0.7,NA,FALSE,NA,NA
Ath,VILLEM-A-01,VILLEM,A,1,VILLEM-A,7,39,1,0.9,NA,FALSE,NA,NA
Ath,AMBR-A-01,AMBR,A,1,AMBR-A,7,40,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-04,AMBR,A,4,AMBR-A,7,41,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-04,AMBR,A,4,AMBR-A,7,42,1,1.7,NA,FALSE,NA,NA
Ath,LECT-B-07,LECT,B,7,LECT-B,7,43,1,1.2,NA,FALSE,NA,NA
Ath,MONB-A-09,MONB,A,9,MONB-A,7,44,1,1.7,NA,FALSE,NA,NA
Ath,MONF-A-01,MONF,A,1,MONF-A,7,45,1,1.1,NA,FALSE,NA,NA
Ath,MONTI-D-12,MONTI,D,12,MONTI-D,7,46,1,0.9,NA,FALSE,NA,NA
Ath,MONTI-D-14,MONTI,D,14,MONTI-D,7,47,1,1,NA,FALSE,NA,NA
Ath,NAZA-A-01,NAZA,A,1,NAZA-A,7,48,1,1.8,NA,FALSE,NA,NA
Ath,NAZA-A-11,NAZA,A,11,NAZA-A,7,49,1,1.2,NA,FALSE,NA,NA
Ath,VILLE-B-01,VILLE,B,1,VILLE-B,7,50,1,1.8,NA,FALSE,NA,NA
Ath,VILLA-A-02,VILLA,A,2,VILLA-A,7,51,1,1.1,NA,FALSE,NA,NA
Ath,VILLA-A-03,VILLA,A,3,VILLA-A,7,52,1,1.6,NA,FALSE,NA,NA
Ath,VILLA-A-07,VILLA,A,7,VILLA-A,7,53,1,1,NA,FALSE,NA,NA
Ath,VILLA-A-09,VILLA,A,9,VILLA-A,7,54,1,1.7,NA,FALSE,NA,NA
Ath,THOM-A-10,THOM,A,10,THOM-A,7,55,1,2,NA,FALSE,NA,NA
Ath,CARL-A-02,CARL,A,2,CARL-A,7,56,1,2,NA,FALSE,NA,NA
Ath,CIER-A-09,CIER,A,9,CIER-A,7,57,1,2,NA,FALSE,NA,NA
Ath,CIER-A-11,CIER,A,11,CIER-A,7,58,1,1.9,NA,FALSE,NA,NA
Ath,AMBR-A-03,AMBR,A,3,AMBR-A,7,59,1,1,NA,FALSE,NA,NA
Ath,LANT-D-04,LANT,D,4,LANT-D,7,60,1,1.8,NA,FALSE,NA,NA
Ath,MONF-A-07,MONF,A,7,MONF-A,7,61,1,0.5,NA,FALSE,NA,NA
Ath,MONTI-A-01,MONTI,A,1,MONTI-A,7,62,1,2,NA,FALSE,NA,NA
Ath,MONTI-A-04,MONTI,A,4,MONTI-A,7,63,1,1,NA,FALSE,NA,NA
Ath,MONTI-D-09,MONTI,D,9,MONTI-D,7,64,1,0.7,NA,FALSE,NA,NA
Ath,MONTI-D-10,MONTI,D,10,MONTI-D,7,65,1,2,NA,FALSE,NA,NA
Ath,ESPE-B-11,ESPE,B,11,ESPE-B,7,66,1,2,NA,FALSE,NA,NA
Ath,MONB-A-02,MONB,A,2,MONB-A,7,67,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-05,AMBR,A,5,AMBR-A,7,68,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-10,AMBR,A,10,AMBR-A,7,69,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-10,AMBR,A,10,AMBR-A,7,70,1,1.9,NA,FALSE,NA,NA
Ath,ANGE-A-02,ANGE,A,2,ANGE-A,7,71,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-11,ANGE,A,11,ANGE-A,7,72,1,2,NA,FALSE,NA,NA
Ath,CARL-A-04,CARL,A,4,CARL-A,7,73,1,2,NA,FALSE,NA,NA
Ath,CARL-A-05,CARL,A,5,CARL-A,7,74,1,2,NA,FALSE,NA,NA
Ath,CARL-A-08,CARL,A,8,CARL-A,7,75,1,2,NA,FALSE,NA,NA
Ath,CARL-A-08,CARL,A,8,CARL-A,7,76,1,2,NA,FALSE,NA,NA
Ath,CARL-A-10,CARL,A,10,CARL-A,7,77,1,2,NA,FALSE,NA,NA
Ath,CAST-A-06,CAST,A,6,CAST-A,7,78,1,1.7,NA,FALSE,NA,NA
Ath,LABA-A-03,LABA,A,3,LABA-A,7,79,1,2,NA,FALSE,NA,NA
Ath,LECT-B-08,LECT,B,8,LECT-B,7,80,1,1.9,NA,FALSE,NA,NA
Ath,MASS-A-03,MASS,A,3,MASS-A,7,81,1,1.2,NA,FALSE,NA,NA
Ath,MONE-A-06,MONE,A,6,MONE-A,7,82,1,2,NA,FALSE,NA,NA
Ath,NAZA-A-12,NAZA,A,12,NAZA-A,7,83,1,1.3,NA,FALSE,NA,NA
Ath,VILLE-B-04,VILLE,B,4,VILLE-B,7,84,0,0.005,NA,FALSE,NA,NA
Ath,BARR-A-10,BARR,A,10,BARR-A,7,85,1,1.3,NA,FALSE,NA,NA
Ath,BROU-A-01,BROU,A,1,BROU-A,7,86,1,2,NA,FALSE,NA,NA
Ath,BROU-A-02,BROU,A,2,BROU-A,7,87,1,2,NA,FALSE,NA,NA
Ath,BROU-A-02,BROU,A,2,BROU-A,7,88,1,0.7,NA,FALSE,NA,NA
Ath,BROU-A-10,BROU,A,10,BROU-A,7,89,1,2,NA,FALSE,NA,NA
Ath,BROU-A-10,BROU,A,10,BROU-A,7,90,1,2,NA,FALSE,NA,NA
Ath,CASS-A-07,CASS,A,7,CASS-A,7,91,1,2,NA,FALSE,NA,NA
Ath,CASS-A-08,CASS,A,8,CASS-A,7,92,1,0.7,NA,FALSE,NA,NA
Ath,CASS-A-16,CASS,A,16,CASS-A,7,93,1,1.8,NA,FALSE,NA,NA
Ath,CASS-A-16,CASS,A,16,CASS-A,7,94,1,1,NA,FALSE,NA,NA
Ath,AMBR-A-09,AMBR,A,9,AMBR-A,7,95,1,2,NA,FALSE,NA,NA
Ath,BARR-A-05,BARR,A,5,BARR-A,7,96,1,2,NA,FALSE,NA,NA
Ath,ESPE-B-07,ESPE,B,7,ESPE-B,7,97,1,2,NA,FALSE,NA,NA
Ath,LABA-A-05,LABA,A,5,LABA-A,7,98,1,2,NA,FALSE,NA,NA
Ath,BROU-A-09,BROU,A,9,BROU-A,7,99,1,2,NA,FALSE,NA,NA
Ath,CASS-A-10,CASS,A,10,CASS-A,7,100,1,1.3,NA,FALSE,NA,NA
Ath,MONF-A-04,MONF,A,4,MONF-A,8,1,1,2,NA,FALSE,NA,NA
Ath,SALV-A-01,SALV,A,1,SALV-A,8,2,1,0.6,NA,FALSE,NA,NA
Ath,SALV-A-14,SALV,A,14,SALV-A,8,3,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-04,SIMO,A,4,SIMO-A,8,4,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-05,SIMO,A,5,SIMO-A,8,5,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-06,SIMO,A,6,SIMO-A,8,6,1,1.8,NA,FALSE,NA,NA
Ath,SIMO-A-08,SIMO,A,8,SIMO-A,8,7,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-09,SIMO,A,9,SIMO-A,8,8,1,1.7,NA,FALSE,NA,NA
Ath,VICT-B-02,VICT,B,2,VICT-B,8,9,1,1.6,NA,FALSE,NA,NA
Ath,VICT-B-10,VICT,B,10,VICT-B,8,10,1,1,NA,FALSE,NA,NA
Ath,VIEL-A-10,VIEL,A,10,VIEL-A,8,11,1,2,NA,FALSE,NA,NA
Ath,AUZE-A-05,AUZE,A,5,AUZE-A,8,12,1,0.7,NA,FALSE,NA,NA
Ath,BARR-A-09,BARR,A,9,BARR-A,8,13,1,0.5,NA,FALSE,NA,NA
Ath,CASS-A-03,CASS,A,3,CASS-A,8,14,1,0.5,NA,FALSE,NA,NA
Ath,CASS-A-04,CASS,A,4,CASS-A,8,15,1,2,NA,FALSE,NA,NA
Ath,GAIL-B-05,GAIL,B,5,GAIL-B,8,16,1,0.6,NA,FALSE,NA,NA
Ath,SALV-A-03,SALV,A,3,SALV-A,8,17,1,1,NA,FALSE,NA,NA
Ath,SALV-A-08,SALV,A,8,SALV-A,8,18,1,2,NA,FALSE,NA,NA
Ath,ANGE-A-01,ANGE,A,1,ANGE-A,8,19,1,1.7,NA,FALSE,NA,NA
Ath,BARR-A-03,BARR,A,3,BARR-A,8,20,1,1.5,NA,FALSE,NA,NA
Ath,BARR-A-07,BARR,A,7,BARR-A,8,21,1,1.1,NA,FALSE,NA,NA
Ath,BARR-A-08,BARR,A,8,BARR-A,8,22,1,0.8,NA,FALSE,NA,NA
Ath,CARL-A-03,CARL,A,3,CARL-A,8,23,1,2,NA,FALSE,NA,NA
Ath,CAST-A-07,CAST,A,7,CAST-A,8,24,1,2,NA,FALSE,NA,NA
Ath,CIER-A-04,CIER,A,4,CIER-A,8,25,1,2,NA,FALSE,NA,NA
Ath,GAIL-B-02,GAIL,B,2,GAIL-B,8,26,1,1.8,NA,FALSE,NA,NA
Ath,GAIL-B-03,GAIL,B,3,GAIL-B,8,27,1,1.8,NA,FALSE,NA,NA
Ath,LAUZ-A-08,LAUZ,A,8,LAUZ-A,8,28,1,0.9,NA,FALSE,NA,NA
Ath,MONB-A-07,MONB,A,7,MONB-A,8,29,1,1.6,NA,FALSE,NA,NA
Ath,MONB-A-10,MONB,A,10,MONB-A,8,30,1,1.1,NA,FALSE,NA,NA
Ath,MONB-A-11,MONB,A,11,MONB-A,8,31,1,1.4,NA,FALSE,NA,NA
Ath,MONF-A-02,MONF,A,2,MONF-A,8,32,1,2,NA,FALSE,NA,NA
Ath,MONTI-A-02,MONTI,A,2,MONTI-A,8,33,1,1.8,NA,FALSE,NA,NA
Ath,SALV-A-09,SALV,A,9,SALV-A,8,34,1,1.8,NA,FALSE,NA,NA
Ath,SALV-A-11,SALV,A,11,SALV-A,8,35,1,2,NA,FALSE,NA,NA
Ath,SALV-A-13,SALV,A,13,SALV-A,8,36,1,1.6,NA,FALSE,NA,NA
Ath,VIEL-A-09,VIEL,A,9,VIEL-A,8,37,1,1.8,NA,FALSE,NA,NA
Ath,VILLA-A-10,VILLA,A,10,VILLA-A,8,38,1,1.5,NA,FALSE,NA,NA
Ath,VILLE-B-03,VILLE,B,3,VILLE-B,8,39,1,1.9,NA,FALSE,NA,NA
Ath,VILLE-B-03,VILLE,B,3,VILLE-B,8,40,1,2,NA,FALSE,NA,NA
Ath,AMBR-A-02,AMBR,A,2,AMBR-A,8,41,1,1.1,NA,FALSE,NA,NA
Ath,AMBR-A-06,AMBR,A,6,AMBR-A,8,42,1,1.8,NA,FALSE,NA,NA
Ath,ANGE-B-02,ANGE,B,2,ANGE-B,8,43,1,2,NA,FALSE,NA,NA
Ath,ANGE-B-04,ANGE,B,4,ANGE-B,8,44,1,1.6,NA,FALSE,NA,NA
Ath,ANGE-B-05,ANGE,B,5,ANGE-B,8,45,1,1.9,NA,FALSE,NA,NA
Ath,ANGE-B-11,ANGE,B,11,ANGE-B,8,46,1,1.5,NA,FALSE,NA,NA
Ath,AUZE-A-09,AUZE,A,9,AUZE-A,8,47,1,2,NA,FALSE,NA,NA
Ath,BROU-A-05,BROU,A,5,BROU-A,8,48,1,1,NA,FALSE,NA,NA
Ath,LABA-A-01,LABA,A,1,LABA-A,8,49,1,1.2,NA,FALSE,NA,NA
Ath,LECT-B-02,LECT,B,2,LECT-B,8,50,1,1.8,NA,FALSE,NA,NA
Ath,LECT-B-03,LECT,B,3,LECT-B,8,51,1,0.5,NA,FALSE,NA,NA
Ath,LECT-B-06,LECT,B,6,LECT-B,8,52,1,0.8,NA,FALSE,NA,NA
Ath,MONE-A-04,MONE,A,4,MONE-A,8,53,1,1.8,NA,FALSE,NA,NA
Ath,MONE-A-05,MONE,A,5,MONE-A,8,54,1,2,NA,FALSE,NA,NA
Ath,SALE-A-05,SALE,A,5,SALE-A,8,55,1,1.5,NA,FALSE,NA,NA
Ath,SALE-A-07,SALE,A,7,SALE-A,8,56,1,1.5,NA,FALSE,NA,NA
Ath,SALE-A-09,SALE,A,9,SALE-A,8,57,1,1.1,NA,FALSE,NA,NA
Ath,THOM-A-01,THOM,A,1,THOM-A,8,58,1,1,NA,FALSE,NA,NA
Ath,THOM-A-09,THOM,A,9,THOM-A,8,59,1,1,NA,FALSE,NA,NA
Ath,VILLA-A-01,VILLA,A,1,VILLA-A,8,60,1,1,NA,FALSE,NA,NA
Ath,VILLA-A-05,VILLA,A,5,VILLA-A,8,61,1,2,NA,FALSE,NA,NA
Ath,VILLA-A-06,VILLA,A,6,VILLA-A,8,62,1,1.5,NA,FALSE,NA,NA
Ath,ANGE-A-10,ANGE,A,10,ANGE-A,8,63,1,2,NA,FALSE,NA,NA
Ath,ANGE-B-07,ANGE,B,7,ANGE-B,8,64,1,0.5,NA,FALSE,NA,NA
Ath,AUZE-A-03,AUZE,A,3,AUZE-A,8,65,1,1.7,NA,FALSE,NA,NA
Ath,AUZE-A-04,AUZE,A,4,AUZE-A,8,66,1,1,NA,FALSE,NA,NA
Ath,CAST-A-01,CAST,A,1,CAST-A,8,67,1,0.8,NA,FALSE,NA,NA
Ath,CAST-A-04,CAST,A,4,CAST-A,8,68,1,0.7,NA,FALSE,NA,NA
Ath,CIER-A-10,CIER,A,10,CIER-A,8,69,1,0.5,NA,FALSE,NA,NA
Ath,CINT-B-05,CINT,B,5,CINT-B,8,70,1,1.4,NA,FALSE,NA,NA
Ath,MONE-A-08,MONE,A,8,MONE-A,8,71,1,0.7,NA,FALSE,NA,NA
Ath,SAUB-B-02,SAUB,B,2,SAUB-B,8,72,1,0.9,NA,FALSE,NA,NA
Ath,VILLEM-A-02,VILLEM,A,2,VILLEM-A,8,73,1,1,NA,FALSE,NA,NA
Ath,SALE-A-06,SALE,A,6,SALE-A,8,74,1,1.7,NA,FALSE,NA,NA
Ath,CAST-A-10,CAST,A,10,CAST-A,8,75,1,0.5,NA,FALSE,NA,NA
Ath,VILLEM-A-07,VILLEM,A,7,VILLEM-A,8,76,1,1,NA,FALSE,NA,NA
Ath,RAYR-A-07,RAYR,A,7,RAYR-A,8,77,1,1.9,NA,FALSE,NA,NA
Ath,CINT-B-04,CINT,B,4,CINT-B,8,78,1,1.4,NA,FALSE,NA,NA
Ath,CARL-A-07,CARL,A,7,CARL-A,8,79,1,0.7,NA,FALSE,NA,NA
Ath,CAST-A-02,CAST,A,2,CAST-A,8,80,1,0.7,NA,FALSE,NA,NA
Ath,CAST-A-02,CAST,A,2,CAST-A,8,81,1,1.7,NA,FALSE,NA,NA
Ath,CAST-A-13,CAST,A,13,CAST-A,8,82,1,1.7,NA,FALSE,NA,NA
Ath,CAST-A-13,CAST,A,13,CAST-A,8,83,1,1.1,NA,FALSE,NA,NA
Ath,CAST-A-13,CAST,A,13,CAST-A,8,84,1,1,NA,FALSE,NA,NA
Ath,DECA-A-04,DECA,A,4,DECA-A,8,85,1,1.5,NA,FALSE,NA,NA
Ath,RAYR-B-04,RAYR,B,4,RAYR-B,8,86,1,1.4,NA,FALSE,NA,NA
Ath,GAIL-B-10,GAIL,B,10,GAIL-B,8,87,1,1.8,NA,FALSE,NA,NA
Ath,GAIL-B-10,GAIL,B,10,GAIL-B,8,88,1,1.6,NA,FALSE,NA,NA
Ath,GAIL-B-10,GAIL,B,10,GAIL-B,8,89,1,1.1,NA,FALSE,NA,NA
Ath,RAYR-B-01,RAYR,B,1,RAYR-B,8,90,1,0.5,NA,FALSE,NA,NA
Ath,RAYR-B-03,RAYR,B,3,RAYR-B,8,91,1,1,NA,FALSE,NA,NA
Ath,RAYR-B-10,RAYR,B,10,RAYR-B,8,92,1,0.04,NA,FALSE,NA,NA
Ath,RAYR-A-03,RAYR,A,3,RAYR-A,8,93,1,0.08,NA,FALSE,NA,NA
Ath,RAYR-A-11,RAYR,A,11,RAYR-A,8,94,1,0.17,NA,FALSE,NA,NA
Ath,LANT-D-07,LANT,D,7,LANT-D,8,95,1,2,NA,FALSE,NA,NA
Ath,LANT-D-01,LANT,D,1,LANT-D,8,96,1,1.7,NA,FALSE,NA,NA
Ath,VICT-B-05,VICT,B,5,VICT-B,8,97,1,0.8,NA,FALSE,NA,NA
Ath,VILLE-B-10,VILLE,B,10,VILLE-B,8,98,1,1.2,NA,FALSE,NA,NA
Ath,VIEL-A-02,VIEL,A,2,VIEL-A,8,99,1,2,NA,FALSE,NA,NA
Ath,VIEL-A-04,VIEL,A,4,VIEL-A,8,100,1,1.6,NA,FALSE,NA,NA
Ath,VIEL-A-06,VIEL,A,6,VIEL-A,188,1,1,0.7,NA,FALSE,NA,NA
Ath,DECA-A-03,DECA,A,3,DECA-A,188,2,1,2,NA,FALSE,NA,NA
Ath,DECA-A-06,DECA,A,6,DECA-A,188,3,1,1.9,NA,FALSE,NA,NA
Ath,ESPE-B-03,ESPE,B,3,ESPE-B,188,4,1,2,NA,FALSE,NA,NA
Ath,ESPE-B-04,ESPE,B,4,ESPE-B,188,5,1,2,NA,FALSE,NA,NA
Ath,MONB-A-03,MONB,A,3,MONB-A,188,6,1,2,NA,FALSE,NA,NA
Ath,ANGE-B-10,ANGE,B,10,ANGE-B,188,7,1,1.6,NA,FALSE,NA,NA
Ath,ANGE-B-10,ANGE,B,10,ANGE-B,188,8,1,1.8,NA,FALSE,NA,NA
Ath,AUZE-A-02,AUZE,A,2,AUZE-A,188,9,1,1.8,NA,FALSE,NA,NA
Ath,AUZE-A-02,AUZE,A,2,AUZE-A,188,10,1,1,NA,FALSE,NA,NA
Ath,CAST-A-09,CAST,A,9,CAST-A,188,11,1,1.8,NA,FALSE,NA,NA
Ath,CAST-A-09,CAST,A,9,CAST-A,188,12,1,1.6,NA,FALSE,NA,NA
Ath,CIER-A-13,CIER,A,13,CIER-A,188,13,1,0.3,NA,FALSE,NA,NA
Ath,CINT-B-01,CINT,B,1,CINT-B,188,14,1,1.2,NA,FALSE,NA,NA
Ath,CINT-B-06,CINT,B,6,CINT-B,188,15,1,1.8,NA,FALSE,NA,NA
Ath,CINT-B-06,CINT,B,6,CINT-B,188,16,1,1,NA,FALSE,NA,NA
Ath,CINT-B-09,CINT,B,9,CINT-B,188,17,1,1.8,NA,FALSE,NA,NA
Ath,CINT-B-09,CINT,B,9,CINT-B,188,18,1,0.9,NA,FALSE,NA,NA
Ath,CINT-B-10,CINT,B,10,CINT-B,188,19,1,1.8,NA,FALSE,NA,NA
Ath,DECA-A-01,DECA,A,1,DECA-A,188,20,1,1.4,NA,FALSE,NA,NA
Ath,LABA-A-02,LABA,A,2,LABA-A,188,21,1,1.2,NA,FALSE,NA,NA
Ath,LABA-A-04,LABA,A,4,LABA-A,188,22,1,2,NA,FALSE,NA,NA
Ath,LABA-A-08,LABA,A,8,LABA-A,188,23,1,1.7,NA,FALSE,NA,NA
Ath,LABA-A-08,LABA,A,8,LABA-A,188,24,1,0.9,NA,FALSE,NA,NA
Ath,LABA-A-09,LABA,A,9,LABA-A,188,25,1,1.5,NA,FALSE,NA,NA
Ath,LABA-A-09,LABA,A,9,LABA-A,188,26,1,0.8,NA,FALSE,NA,NA
Ath,LABA-A-10,LABA,A,10,LABA-A,188,27,1,1.5,NA,FALSE,NA,NA
Ath,LABA-A-10,LABA,A,10,LABA-A,188,28,1,1,NA,FALSE,NA,NA
Ath,LANT-D-05,LANT,D,5,LANT-D,188,29,1,1.5,NA,FALSE,NA,NA
Ath,LANT-D-09,LANT,D,9,LANT-D,188,30,1,1.4,NA,FALSE,NA,NA
Ath,LECT-B-05,LECT,B,5,LECT-B,188,31,1,1.8,NA,FALSE,NA,NA
Ath,MASS-A-05,MASS,A,5,MASS-A,188,32,1,1.7,NA,FALSE,NA,NA
Ath,MASS-A-05,MASS,A,5,MASS-A,188,33,1,1.2,NA,FALSE,NA,NA
Ath,MASS-A-07,MASS,A,7,MASS-A,188,34,1,1.8,NA,FALSE,NA,NA
Ath,MASS-A-07,MASS,A,7,MASS-A,188,35,1,0.7,NA,FALSE,NA,NA
Ath,MONE-A-01,MONE,A,1,MONE-A,188,36,1,0.8,NA,FALSE,NA,NA
Ath,MONE-A-01,MONE,A,1,MONE-A,188,37,1,2,NA,FALSE,NA,NA
